gsfc_id,is_succeed,is_dropped,src_vsg,dst_vsg,vnf_sequence,satellite_path,processed_satellite_path,hop_count,propagation_delay_ms,processing_delay_ms,queueing_delay_ms,transmission_delay_ms,e2e_delay_ms
109,True,False,2,3,"['1', '2', '2', '1', '1']","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [54, ('dst', 'vnf1')]]","[[40, 'src'], [41, None], [42, None], [43, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [54, 'vnf1'], [54, ('dst', 'vnf1')]]",6,80.42021605164585,5,16,6,107.42021605164585
110,True,False,3,9,"['2', '2', '1', '1', '2']","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [22, None], [11, None], [0, 'vnf2'], [55, 'dst']]","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [22, None], [11, None], [0, 'vnf2'], [55, 'dst']]",9,149.35161518622587,5,30,9,193.35161518622587
111,True,False,6,14,"['2', '2', '2', '2', '2']","[[22, 'src'], [11, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]","[[22, 'src'], [11, None], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [0, 'vnf2'], [1, None], [56, 'dst']]",4,83.1164250665265,5,0,4,92.1164250665265
112,True,False,12,3,"['2', '1', '2', '2', '2']","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[34, ('src', 'vnf2')], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",6,73.5926647393042,5,20,6,104.5926647393042
113,True,False,3,4,"['1', '2', '1', '2', '2']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, None], [62, 'dst']]",8,98.2778430824207,5,16,8,127.2778430824207
114,True,False,3,14,"['1', '2', '1', '1', '1']","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, None], [45, None], [56, 'dst']]","[[54, ('src', 'vnf1')], [43, 'vnf2'], [33, 'vnf1'], [33, 'vnf1'], [33, 'vnf1'], [34, None], [45, None], [56, 'dst']]",5,86.57654117030269,5,36,5,132.57654117030268
115,True,False,13,14,"['2', '2', '1', '1', '1']","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]","[[48, ('src', 'vnf2')], [48, 'vnf2'], [47, None], [46, None], [57, 'vnf1'], [57, 'vnf1'], [57, ('dst', 'vnf1')]]",3,15.098177467980046,5,0,3,23.098177467980044
116,True,False,3,14,"['2', '1', '2', '1', '2']","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[51, 'src'], [40, None], [41, None], [42, None], [43, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [33, 'vnf1'], [34, 'vnf2'], [45, None], [56, 'dst']]",10,144.41284108187781,5,31,10,190.41284108187781
117,True,False,1,2,"['1', '2', '2', '2', '2']","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, ('dst', 'vnf2')]]","[[29, 'src'], [30, None], [31, None], [32, None], [22, None], [33, 'vnf1'], [43, 'vnf2'], [43, 'vnf2'], [43, 'vnf2'], [43, ('dst', 'vnf2')]]",6,88.51701967153662,5,19,6,118.51701967153662
118,True,False,0,6,"['1', '2', '2', '1', '2']","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [22, None], [23, 'vnf2'], [22, 'dst']]","[[7, ('src', 'vnf1')], [8, None], [9, None], [10, None], [0, 'vnf2'], [0, 'vnf2'], [11, None], [22, None], [33, 'vnf1'], [22, None], [23, 'vnf2'], [22, 'dst']]",10,179.73024835795388,5,22,10,216.73024835795388
119,True,False,5,3,"['1', '2', '2', '1', '2']","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]","[[0, 'src'], [11, None], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [33, 'vnf1'], [43, 'vnf2'], [42, None], [41, None], [40, None], [51, 'dst']]",10,164.80589342572148,5,30,10,209.80589342572148
120,True,False,0,2,"['2', '2', '1', '1', '1']","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]","[[7, 'src'], [62, None], [51, None], [50, None], [49, 'vnf2'], [49, 'vnf2'], [38, None], [27, 'vnf1'], [27, 'vnf1'], [27, 'vnf1'], [28, None], [29, None], [40, 'dst']]",9,145.4630264907019,5,0,9,159.4630264907019
121,True,False,1,14,"['2', '1', '2', '2', '2']","[[32, ('src', 'vnf2')], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]","[[32, ('src', 'vnf2')], [22, None], [33, 'vnf1'], [34, 'vnf2'], [34, 'vnf2'], [34, 'vnf2'], [45, None], [56, 'dst']]",5,94.67334479019347,5,21,5,125.67334479019347
122,True,False,3,9,"['2', '2', '2', '1', '1']","[[51, 'src'], [50, None], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [60, ('dst', 'vnf1')]]","[[51, 'src'], [50, None], [49, 'vnf2'], [49, 'vnf2'], [49, 'vnf2'], [60, 'vnf1'], [60, ('dst', 'vnf1')]]",3,59.33829297226981,5,0,3,67.33829297226981
